"id","id_user","ari","characters","complexwords","syllables","sentences","words","class","class2"
"3,228","6,765",-0.001,33,1,11,2,8,top_5,outstanding
"3,227","6,765",12.235,118,2,38,1,29,top_5,outstanding
"3,210","6,765",7.98,78,2,26,1,18,top_5,outstanding
"3,208","6,765",10.794,71,4,23,1,13,top_5,outstanding
"3,202","6,765",19.567,178,5,60,1,39,top_5,outstanding
"3,185","6,765",1.195,25,0,7,1,6,top_5,outstanding
"3,183","6,765",5.707,47,1,16,1,10,top_5,outstanding
"3,182","6,765",15.598,68,4,25,1,10,top_5,outstanding
"3,172","6,765",1.999,33,1,11,1,8,top_5,outstanding
"3,128","6,765",10.995,283,11,103,3,59,top_5,outstanding
"3,127","6,765",4.623,48,2,17,1,11,top_5,outstanding
"3,096","6,765",9.761,120,5,43,2,22,top_5,outstanding
"3,088","6,765",16.386,455,14,166,3,110,top_5,outstanding
"3,086","6,765",14.395,126,4,41,1,26,top_5,outstanding
"3,083","6,765",6.765,126,3,40,2,28,top_5,outstanding
"3,097","6,765",6.203,195,5,68,3,46,top_5,outstanding
"3,073","6,765",5.351,96,2,32,2,21,top_5,outstanding
"3,047","6,765",4.798,100,3,34,2,23,top_5,outstanding
"2,744","6,765",3.026,54,0,19,1,15,top_5,outstanding
"2,911","6,765",8.364,71,2,23,1,15,top_5,outstanding
"2,881","6,765",11.511,217,6,75,2,50,top_5,outstanding
"2,878","6,765",12.968,77,2,21,1,13,top_5,outstanding
"2,855","6,765",12.643,195,7,66,2,37,top_5,outstanding
"2,849","6,765",7.422,68,3,24,1,15,top_5,outstanding
"2,848","6,765",7.46,144,5,47,3,28,top_5,outstanding
"2,832","6,765",14.016,89,4,30,1,15,top_5,outstanding
"2,831","6,765",7.654,79,3,29,1,19,top_5,outstanding
"2,810","6,765",12.541,212,7,70,2,43,top_5,outstanding
"2,806","6,765",6.224,131,3,46,2,31,top_5,outstanding
"2,779","6,765",14.222,98,1,28,1,17,top_5,outstanding
"2,422","6,765",7.982,86,2,32,1,22,top_5,outstanding
"2,393","6,765",0.48,13,0,4,1,3,top_5,outstanding
"2,376","6,765",10.753,303,7,102,3,69,top_5,outstanding
"2,367","6,765",7.457,76,2,24,1,18,top_5,outstanding
"2,365","6,765",3.349,57,3,22,1,16,top_5,outstanding
"2,888","6,765",21.765,396,14,139,2,88,top_5,outstanding
"2,887","6,765",0.769,39,0,14,1,11,top_5,outstanding
"7,984","6,765",5.41,64,0,21,1,16,top_5,outstanding
"6,122","6,765",4.274,33,1,11,1,7,top_5,outstanding
"4,575","6,765",17.539,146,4,45,1,27,top_5,outstanding
"3,502","6,765",5.419,59,2,22,1,14,top_5,outstanding
"3,486","6,765",-1.945,21,0,8,1,6,top_5,outstanding
"3,482","6,765",13.047,123,2,40,1,29,top_5,outstanding
"3,462","6,765",5.05,42,0,11,1,9,top_5,outstanding
"8,964","6,765",8.891,188,6,70,2,49,top_5,outstanding
"23,895","6,765",13.062,104,1,29,1,20,top_5,outstanding
"6,058","6,765",15.873,126,6,42,1,23,top_5,outstanding
"4,753","6,765",11.311,113,0,36,1,30,top_5,outstanding
"9,330","6,765",5.905,31,2,11,1,6,top_5,outstanding
"7,372","6,765",1.98,26,1,9,1,6,top_5,outstanding
"16,610","6,765",13.04,21,3,9,1,3,top_5,outstanding
"8,442","6,765",10.858,89,3,28,1,18,top_5,outstanding
"12,876","6,765",4.623,48,2,17,1,11,top_5,outstanding
"9,795","6,765",3.765,36,2,13,1,8,top_5,outstanding
"5,659","6,765",2.433,37,0,12,1,9,top_5,outstanding
"8,751","6,765",13.509,127,4,44,1,30,top_5,outstanding
"3,653","6,765",7.886,43,3,18,1,8,top_5,outstanding
"2,916","6,765",7.895,63,3,22,1,13,top_5,outstanding
"2,790","6,765",5.208,102,4,37,2,23,top_5,outstanding
"2,788","6,765",8.905,58,1,19,1,11,top_5,outstanding
"66,688","11,103",7.323,141,3,47,2,32,top_5,outstanding
"66,661","11,103",5.889,38,1,11,2,7,top_5,outstanding
"66,641","11,103",5.633,67,1,25,1,17,top_5,outstanding
"66,477","11,103",8.992,73,2,23,1,15,top_5,outstanding
"66,476","11,103",8.16,172,5,61,2,43,top_5,outstanding
"66,475","11,103",13.737,100,4,34,1,18,top_5,outstanding
"66,449","11,103",2.881,41,1,15,1,10,top_5,outstanding
"66,282","11,103",10.826,97,4,35,1,21,top_5,outstanding
"66,269","11,103",8.513,61,3,21,1,12,top_5,outstanding
"66,234","11,103",15.924,37,2,12,1,5,top_5,outstanding
"66,007","11,103",7.988,151,2,46,2,34,top_5,outstanding
"66,194","11,103",13.947,59,2,19,1,9,top_5,outstanding
"66,170","11,103",13.003,120,3,39,1,27,top_5,outstanding
"66,146","11,103",14.697,383,12,126,3,78,top_5,outstanding
"66,143","11,103",4.908,146,7,56,3,33,top_5,outstanding
"66,065","11,103",0.055,35,0,12,1,10,top_5,outstanding
"66,063","11,103",5.479,50,2,17,1,11,top_5,outstanding
"64,887","11,103",6.097,44,2,14,1,9,top_5,outstanding
"64,888","11,103",4.354,37,0,10,1,8,top_5,outstanding
"65,336","11,103",10.106,125,6,41,3,21,top_5,outstanding
"65,333","11,103",13.762,113,3,38,1,22,top_5,outstanding
"65,326","11,103",11.199,251,10,84,3,48,top_5,outstanding
"65,325","11,103",4.686,205,4,68,4,48,top_5,outstanding
"65,322","11,103",6.098,171,5,56,3,38,top_5,outstanding
"65,316","11,103",12.222,114,3,37,1,26,top_5,outstanding
"65,234","11,103",10.615,37,2,13,1,6,top_5,outstanding
"65,227","11,103",5.73,117,1,36,2,27,top_5,outstanding
"65,210","11,103",6.306,218,8,74,5,44,top_5,outstanding
"65,231","11,103",20.288,91,7,42,1,12,top_5,outstanding
"65,242","11,103",9.531,78,0,21,1,16,top_5,outstanding
"62,494","11,103",12.167,188,9,65,2,36,top_5,outstanding
"62,465","11,103",4.149,49,0,13,2,10,top_5,outstanding
"62,430","11,103",5.556,464,21,183,8,108,top_5,outstanding
"62,428","11,103",4.595,156,8,58,3,37,top_5,outstanding
"62,427","11,103",4.51,140,3,48,3,32,top_5,outstanding
"62,423","11,103",8.648,79,3,25,2,14,top_5,outstanding
"62,422","11,103",3.176,35,1,12,1,8,top_5,outstanding
"63,402","11,103",6.498,77,3,27,2,15,top_5,outstanding
"63,401","11,103",7.177,263,7,90,4,58,top_5,outstanding
"63,389","11,103",-5.3,12,0,4,1,4,top_5,outstanding
"63,386","11,103",13.597,250,9,89,2,56,top_5,outstanding
"63,383","11,103",8.769,276,16,101,5,52,top_5,outstanding
"63,379","11,103",5.722,57,2,20,1,13,top_5,outstanding
"63,370","11,103",10.471,93,5,36,1,20,top_5,outstanding
"63,351","11,103",3.55,28,1,8,1,6,top_5,outstanding
"63,078","11,103",1.999,33,0,9,1,8,top_5,outstanding
"63,072","11,103",8.295,63,2,18,2,11,top_5,outstanding
"63,060","11,103",4.354,37,1,11,1,8,top_5,outstanding
"62,310","11,103",3.354,138,3,45,3,34,top_5,outstanding
"62,264","11,103",9.793,216,10,77,3,42,top_5,outstanding
"62,262","11,103",6.69,32,1,11,1,6,top_5,outstanding
"62,248","11,103",-4.23,10,0,3,1,3,top_5,outstanding
"62,227","11,103",8.242,79,3,25,1,18,top_5,outstanding
"62,146","11,103",4.746,57,2,21,1,14,top_5,outstanding
"62,141","11,103",11.531,195,7,65,2,40,top_5,outstanding
"62,131","11,103",7.474,127,5,42,2,27,top_5,outstanding
"62,129","11,103",7.727,191,5,61,3,40,top_5,outstanding
"62,120","11,103",2.223,99,1,33,2,28,top_5,outstanding
"62,107","11,103",10.061,117,6,39,2,21,top_5,outstanding
"62,511","11,103",14.718,29,1,8,1,4,top_5,outstanding
"62,786","11,103",1.23,39,0,12,2,9,top_5,outstanding
"62,435","11,103",0.587,17,0,6,1,4,top_5,outstanding
"61,812","11,103",12.32,238,5,80,2,59,top_5,outstanding
"63,256","11,103",4.802,64,0,20,1,17,top_5,outstanding
"63,200","11,103",0.863,34,0,11,1,9,top_5,outstanding
"63,194","11,103",5.298,56,1,18,2,11,top_5,outstanding
"63,131","11,103",-1.945,42,0,15,2,12,top_5,outstanding
"63,123","11,103",12.167,94,3,31,1,18,top_5,outstanding
"63,122","11,103",4.265,81,2,27,2,18,top_5,outstanding
"63,692","11,103",3.018,47,1,16,1,12,top_5,outstanding
"63,663","11,103",2.656,78,0,24,2,19,top_5,outstanding
"63,661","11,103",8.242,316,10,106,4,72,top_5,outstanding
"63,660","11,103",0.218,57,0,19,2,15,top_5,outstanding
"63,655","11,103",13.298,105,4,35,1,20,top_5,outstanding
"63,690","11,103",-3.123,39,0,13,2,12,top_5,outstanding
"63,638","11,103",3.55,56,1,16,2,12,top_5,outstanding
"63,603","11,103",6.249,100,3,31,2,21,top_5,outstanding
"63,599","11,103",7.616,121,4,43,2,25,top_5,outstanding
"63,594","11,103",5.722,114,3,40,2,26,top_5,outstanding
"63,593","11,103",15.518,144,2,46,1,34,top_5,outstanding
"63,592","11,103",10.326,367,12,123,4,79,top_5,outstanding
"63,590","11,103",1.91,36,1,12,1,9,top_5,outstanding
"63,586","11,103",3.765,36,0,10,1,8,top_5,outstanding
"63,583","11,103",3.649,111,3,36,3,25,top_5,outstanding
"63,578","11,103",4.928,72,3,25,2,15,top_5,outstanding
"63,576","11,103",5.383,89,3,29,2,19,top_5,outstanding
"63,512","11,103",9.306,148,6,52,2,30,top_5,outstanding
"62,047","11,103",10.958,102,2,33,1,23,top_5,outstanding
"62,046","11,103",9.918,125,5,42,2,23,top_5,outstanding
"61,992","11,103",5.756,120,1,39,2,28,top_5,outstanding
"61,928","11,103",4.12,20,0,5,1,4,top_5,outstanding
"61,894","11,103",2.587,68,1,23,2,16,top_5,outstanding
"61,864","11,103",9.24,109,5,38,2,20,top_5,outstanding
"61,851","11,103",2.91,44,0,14,1,11,top_5,outstanding
"61,846","11,103",10.224,176,4,55,2,37,top_5,outstanding
"59,960","11,103",-2.123,26,0,9,1,8,top_5,outstanding
"60,270","11,103",10.123,96,1,30,1,22,top_5,outstanding
"60,255","11,103",9.031,89,3,29,1,21,top_5,outstanding
"60,241","11,103",9.389,86,2,29,1,19,top_5,outstanding
"60,158","11,103",5.164,283,8,100,5,67,top_5,outstanding
"61,028","11,103",8.648,75,3,26,1,16,top_5,outstanding
"61,363","11,103",12.756,120,4,42,1,28,top_5,outstanding
"61,706","11,103",7.862,99,4,32,2,19,top_5,outstanding
"61,653","11,103",12.055,302,11,102,3,61,top_5,outstanding
"61,549","11,103",12.187,216,8,72,2,46,top_5,outstanding
"61,547","11,103",9.522,393,17,130,5,81,top_5,outstanding
"61,544","11,103",13.006,112,3,38,1,23,top_5,outstanding
"61,485","11,103",4.274,33,1,11,1,7,top_5,outstanding
"61,449","11,103",12.943,114,4,42,1,24,top_5,outstanding
"60,118","11,103",8.569,163,3,53,2,37,top_5,outstanding
"60,078","11,103",11.846,117,2,40,1,31,top_5,outstanding
"60,026","11,103",4.816,109,4,36,2,26,top_5,outstanding
"60,022","11,103",6.293,36,1,13,1,7,top_5,outstanding
"59,939","11,103",8.351,145,3,44,2,31,top_5,outstanding
"59,932","11,103",1.195,25,0,8,1,6,top_5,outstanding
"60,898","11,103",5.752,192,3,61,4,41,top_5,outstanding
"60,897","11,103",15.949,144,4,47,1,31,top_5,outstanding
"60,855","11,103",13.113,117,4,38,1,25,top_5,outstanding
"60,845","11,103",10.123,96,4,34,1,22,top_5,outstanding
"60,843","11,103",10.181,261,12,96,4,48,top_5,outstanding
"60,853","11,103",9.793,72,3,23,1,14,top_5,outstanding
"61,229","11,103",11.722,315,12,107,3,68,top_5,outstanding
"61,223","11,103",8.678,72,4,26,1,15,top_5,outstanding
"61,212","11,103",8.819,157,5,54,2,34,top_5,outstanding
"61,234","11,103",14.687,138,3,49,1,34,top_5,outstanding
"61,193","11,103",-1.781,24,0,8,1,7,top_5,outstanding
"61,188","11,103",6.933,127,5,43,2,28,top_5,outstanding
"61,154","11,103",17.652,138,6,46,1,24,top_5,outstanding
"61,151","11,103",8.109,100,5,35,2,19,top_5,outstanding
"61,149","11,103",6.942,114,1,36,2,24,top_5,outstanding
"61,142","11,103",4.195,47,0,14,1,11,top_5,outstanding
"61,141","11,103",8.229,150,3,48,2,33,top_5,outstanding
"59,105","11,103",1.912,75,2,26,2,19,top_5,outstanding
"59,104","11,103",7.924,119,4,38,2,24,top_5,outstanding
"59,058","11,103",10.12,80,2,26,1,16,top_5,outstanding
"59,057","11,103",3.377,95,3,32,3,21,top_5,outstanding
"59,056","11,103",7.457,76,3,26,1,18,top_5,outstanding
"59,012","11,103",3.548,51,2,20,1,13,top_5,outstanding
"59,011","11,103",7.614,98,4,34,2,19,top_5,outstanding
"59,010","11,103",-1.09,12,0,4,1,3,top_5,outstanding
"59,892","11,103",3.66,200,7,73,4,50,top_5,outstanding
"59,921","11,103",10.061,117,4,38,2,21,top_5,outstanding
"59,920","11,103",2.821,93,0,29,2,24,top_5,outstanding
"59,829","11,103",4.687,244,6,87,4,63,top_5,outstanding
"59,823","11,103",10.229,103,2,34,1,26,top_5,outstanding
"59,820","11,103",8.982,66,1,17,1,13,top_5,outstanding
"59,804","11,103",10.856,426,18,148,5,84,top_5,outstanding
"59,781","11,103",2.147,93,3,30,3,22,top_5,outstanding
"59,780","11,103",9.317,252,4,76,3,55,top_5,outstanding
"59,771","11,103",6.109,180,11,75,4,37,top_5,outstanding
"59,712","11,103",5.372,53,2,17,1,12,top_5,outstanding
"59,711","11,103",13.33,78,4,24,1,13,top_5,outstanding
"59,709","11,103",5.998,240,6,81,4,55,top_5,outstanding
"59,765","11,103",9.064,45,3,16,1,8,top_5,outstanding
"59,691","11,103",11.886,258,8,81,3,48,top_5,outstanding
"59,684","11,103",5.556,74,3,25,2,15,top_5,outstanding
"59,678","11,103",4.639,86,2,29,2,19,top_5,outstanding
"40,806","11,103",2.765,27,0,6,1,6,top_5,outstanding
"40,738","11,103",5.475,11,0,3,1,2,top_5,outstanding
"40,787","11,103",1.41,32,1,11,1,8,top_5,outstanding
"40,734","11,103",1.32,79,3,29,3,19,top_5,outstanding
"40,731","11,103",7.951,387,10,133,5,89,top_5,outstanding
"40,714","11,103",10.805,80,5,29,2,13,top_5,outstanding
"40,681","11,103",6.233,75,1,25,1,20,top_5,outstanding
"40,630","11,103",4.283,62,3,23,2,13,top_5,outstanding
"40,628","11,103",3.053,133,2,42,3,33,top_5,outstanding
"40,582","11,103",8.265,153,4,53,2,34,top_5,outstanding
"40,466","11,103",8.19,48,3,18,1,9,top_5,outstanding
"40,374","11,103",2.482,43,1,14,1,11,top_5,outstanding
"39,898","11,103",12.612,99,3,31,1,19,top_5,outstanding
"39,625","11,103",1.664,74,1,24,2,19,top_5,outstanding
"39,530","11,103",7.881,82,1,29,1,20,top_5,outstanding
"39,879","11,103",8.784,207,10,73,3,42,top_5,outstanding
"39,867","11,103",9.37,145,5,50,2,29,top_5,outstanding
"39,842","11,103",17.181,156,6,53,1,34,top_5,outstanding
"39,841","11,103",14.387,261,13,97,2,57,top_5,outstanding
"39,939","11,103",-1.109,25,0,7,1,7,top_5,outstanding
"39,778","11,103",8.179,155,6,53,2,35,top_5,outstanding
"39,733","11,103",-2.945,14,0,4,1,4,top_5,outstanding
"39,717","11,103",14.573,129,3,39,1,27,top_5,outstanding
"39,780","11,103",11.676,44,2,14,1,7,top_5,outstanding
"40,144","11,103",9.004,54,2,15,1,10,top_5,outstanding
"39,727","11,103",12.548,114,3,38,1,25,top_5,outstanding
"40,025","11,103",1.448,43,1,15,1,12,top_5,outstanding
"40,019","11,103",4.274,33,1,12,1,7,top_5,outstanding
"40,017","11,103",3.986,69,3,26,2,15,top_5,outstanding
"39,404","11,103",3.291,102,3,33,3,23,top_5,outstanding
"39,402","11,103",3.905,109,2,39,2,28,top_5,outstanding
"38,355","11,103",12.596,51,2,18,1,8,top_5,outstanding
"39,037","11,103",3.601,64,1,20,2,14,top_5,outstanding
"38,200","11,103",-1.109,25,1,11,1,7,top_5,outstanding
"38,193","11,103",13.209,124,3,40,1,29,top_5,outstanding
"38,190","11,103",11.863,217,7,76,2,48,top_5,outstanding
"38,171","11,103",0.997,37,1,12,1,10,top_5,outstanding
"38,166","11,103",15.527,271,11,97,2,55,top_5,outstanding
"38,107","11,103",5.921,187,3,58,3,44,top_5,outstanding
"38,873","11,103",12.116,97,3,35,1,19,top_5,outstanding
"38,835","11,103",0.907,81,1,29,2,23,top_5,outstanding
"38,834","11,103",7.919,196,7,68,3,41,top_5,outstanding
"38,798","11,103",4.942,38,2,14,1,8,top_5,outstanding
"38,796","11,103",1.314,78,0,27,2,21,top_5,outstanding
"38,689","11,103",7.422,68,2,23,1,15,top_5,outstanding
"37,294","11,103",15.142,83,4,28,1,13,top_5,outstanding
"37,054","11,103",8.262,113,5,37,2,22,top_5,outstanding
"37,050","11,103",13.114,94,4,30,1,17,top_5,outstanding
"37,047","11,103",9.089,315,7,97,4,67,top_5,outstanding
"37,021","11,103",11.22,268,7,90,3,53,top_5,outstanding
"37,034","11,103",13.243,63,3,20,1,10,top_5,outstanding
"36,969","11,103",-0.427,107,3,37,4,29,top_5,outstanding
"37,876","11,103",5.475,11,0,3,1,2,top_5,outstanding
"36,721","11,103",7.678,156,3,51,2,37,top_5,outstanding
"36,720","11,103",7.737,279,9,93,4,61,top_5,outstanding
"36,707","11,103",10.664,104,3,35,1,25,top_5,outstanding
"36,666","11,103",7.204,173,4,57,3,36,top_5,outstanding
"37,045","11,103",6.741,71,2,25,1,17,top_5,outstanding
"35,661","11,103",13.313,234,10,79,2,49,top_5,outstanding
"35,660","11,103",8.769,107,4,36,2,20,top_5,outstanding
"35,341","11,103",3.986,107,1,34,2,27,top_5,outstanding
"35,882","11,103",6.662,75,0,25,1,19,top_5,outstanding
"35,878","11,103",26.366,242,6,77,1,50,top_5,outstanding
"35,876","11,103",9.917,281,7,93,3,64,top_5,outstanding
"35,871","11,103",6.667,182,5,57,3,40,top_5,outstanding
"35,868","11,103",8.062,104,2,29,2,20,top_5,outstanding
"35,866","11,103",7.296,153,3,53,2,37,top_5,outstanding
"35,852","11,103",8.168,308,10,99,5,62,top_5,outstanding
"35,849","11,103",7.819,174,8,60,3,35,top_5,outstanding
"36,089","11,103",11.723,202,7,69,2,42,top_5,outstanding
"36,088","11,103",8.893,168,7,58,2,38,top_5,outstanding
"36,083","11,103",5.868,166,4,57,3,37,top_5,outstanding
"36,076","11,103",13.113,117,3,34,1,25,top_5,outstanding
"36,069","11,103",4.62,25,1,9,1,5,top_5,outstanding
"35,262","11,103",3.55,28,0,9,1,6,top_5,outstanding
"35,940","11,103",0.91,28,0,8,1,7,top_5,outstanding
"35,919","11,103",4.451,133,1,44,3,30,top_5,outstanding
"36,330","11,103",3.601,32,2,12,1,7,top_5,outstanding
"36,320","11,103",5.05,84,4,32,2,18,top_5,outstanding
"36,312","11,103",6.027,106,3,34,2,23,top_5,outstanding
"36,311","11,103",2.416,64,3,23,2,15,top_5,outstanding
"36,286","11,103",11.251,181,6,63,2,36,top_5,outstanding
"36,287","11,103",8.488,167,0,51,2,39,top_5,outstanding
"36,230","11,103",6.26,123,3,42,2,28,top_5,outstanding
"36,151","11,103",5.538,62,2,20,1,15,top_5,outstanding
"36,131","11,103",6.088,135,5,47,2,33,top_5,outstanding
"35,545","11,103",8.19,48,3,17,1,9,top_5,outstanding
"35,477","11,103",-0.707,62,0,21,2,18,top_5,outstanding
"34,227","11,103",16.353,110,6,38,1,18,top_5,outstanding
"33,740","11,103",9.918,125,6,41,2,23,top_5,outstanding
"33,735","11,103",9.288,83,4,28,1,18,top_5,outstanding
"33,732","11,103",6.158,110,4,37,2,24,top_5,outstanding
"34,127","11,103",11.657,252,12,89,3,47,top_5,outstanding
"34,214","11,103",1.765,18,0,5,1,4,top_5,outstanding
"33,922","11,103",11.185,26,1,9,1,4,top_5,outstanding
"33,921","11,103",9.004,54,4,22,1,10,top_5,outstanding
"33,920","11,103",-0.183,32,0,10,1,9,top_5,outstanding
"33,901","11,103",4.591,249,7,84,5,58,top_5,outstanding
"33,893","11,103",11.055,359,11,125,4,72,top_5,outstanding
"33,886","11,103",8.765,81,1,26,1,18,top_5,outstanding
"33,884","11,103",13.162,115,4,39,2,18,top_5,outstanding
"33,882","11,103",10.435,253,9,83,3,51,top_5,outstanding
"34,343","11,103",19.428,33,1,11,1,4,top_5,outstanding
"34,342","11,103",7.182,70,3,24,2,13,top_5,outstanding
"34,315","11,103",6.473,101,1,34,2,21,top_5,outstanding
"34,308","11,103",10.876,184,6,60,2,38,top_5,outstanding
"34,880","11,103",12.023,292,11,97,5,48,top_5,outstanding
"34,874","11,103",2.523,132,5,51,3,34,top_5,outstanding
"34,869","11,103",12.008,50,3,17,1,8,top_5,outstanding
"34,840","11,103",6.074,332,14,119,6,73,top_5,outstanding
"34,836","11,103",10.3,182,5,57,2,39,top_5,outstanding
"34,806","11,103",9.488,254,11,95,3,55,top_5,outstanding
"34,805","11,103",8.503,438,20,161,6,93,top_5,outstanding
"34,746","11,103",15.842,146,1,49,1,41,top_5,outstanding
"34,741","11,103",3.214,95,2,32,2,24,top_5,outstanding
"34,740","11,103",6.203,195,4,66,3,46,top_5,outstanding
"34,738","11,103",2.256,30,0,9,1,7,top_5,outstanding
"33,578","11,103",10.001,91,3,31,1,20,top_5,outstanding
"33,570","11,103",9.69,64,3,21,1,12,top_5,outstanding
"33,538","11,103",5.185,123,5,41,3,26,top_5,outstanding
"33,477","11,103",10.621,206,8,70,2,49,top_5,outstanding
"32,704","11,103",4.055,63,1,24,1,18,top_5,outstanding
"33,244","11,103",6.475,22,1,7,1,4,top_5,outstanding
"33,223","11,103",-1.974,36,0,11,2,10,top_5,outstanding
"33,167","11,103",5.284,69,3,24,2,14,top_5,outstanding
"32,664","11,103",5.289,75,0,26,1,24,top_5,outstanding
"32,662","11,103",4.324,237,4,82,4,62,top_5,outstanding
"32,652","11,103",12.768,224,8,75,2,47,top_5,outstanding
"32,625","11,103",12.769,89,3,28,1,16,top_5,outstanding
"32,586","11,103",-2.945,14,0,5,1,4,top_5,outstanding
"32,577","11,103",5.538,124,3,43,2,30,top_5,outstanding
"32,573","11,103",10.316,242,11,84,3,48,top_5,outstanding
"32,473","11,103",7.654,187,10,70,3,39,top_5,outstanding
"32,472","11,103",4.391,85,4,34,2,19,top_5,outstanding
"32,453","11,103",1.648,71,1,23,2,18,top_5,outstanding
"32,433","11,103",6.632,172,5,57,3,37,top_5,outstanding
"32,458","11,103",8.982,198,12,75,3,39,top_5,outstanding
"32,351","11,103",9.41,192,3,62,2,48,top_5,outstanding
"32,343","11,103",7.471,71,1,26,1,16,top_5,outstanding
"31,951","11,103",8.12,60,3,21,1,12,top_5,outstanding
"31,950","11,103",12.519,319,12,111,3,65,top_5,outstanding
"32,168","11,103",1.98,26,1,8,1,6,top_5,outstanding
"31,681","11,103",6.141,140,8,51,3,29,top_5,outstanding
"31,601","11,103",0.797,141,1,52,4,38,top_5,outstanding
"31,600","11,103",9.162,284,10,93,4,57,top_5,outstanding
"31,552","11,103",19.982,108,5,36,1,15,top_5,outstanding
"31,547","11,103",6.649,49,1,15,1,10,top_5,outstanding
"31,539","11,103",17.434,152,4,50,1,30,top_5,outstanding
"31,187","11,103",11.652,69,4,26,1,12,top_5,outstanding
"30,514","11,103",12.045,140,7,49,2,24,top_5,outstanding
"30,513","11,103",2.654,245,8,91,5,66,top_5,outstanding
"30,557","11,103",-0.59,16,1,6,1,4,top_5,outstanding
"31,157","11,103",6.48,65,2,22,1,15,top_5,outstanding
"30,911","11,103",12.368,335,14,117,4,60,top_5,outstanding
"30,910","11,103",3.91,52,1,17,1,13,top_5,outstanding
"30,909","11,103",4.335,29,1,9,1,6,top_5,outstanding
"30,881","11,103",8.551,396,20,135,6,80,top_5,outstanding
"30,621","11,103",11.003,86,5,30,2,14,top_5,outstanding
"30,592","11,103",24.482,222,6,70,1,50,top_5,outstanding
"30,586","11,103",4.131,205,5,71,4,50,top_5,outstanding
"30,458","11,103",1.98,26,0,6,1,6,top_5,outstanding
"30,456","11,103",8.91,92,1,31,1,23,top_5,outstanding
"30,454","11,103",1.765,18,0,5,1,4,top_5,outstanding
"30,450","11,103",7.297,42,2,14,1,8,top_5,outstanding
"30,449","11,103",5.732,111,4,38,2,25,top_5,outstanding
"30,809","11,103",19.605,17,1,6,1,2,top_5,outstanding
"30,800","11,103",4.942,38,1,13,1,8,top_5,outstanding
